This datafile contains the following data:
Column
1. Time (kyr BP)
2. Modelled marine oxygen isotope value, relative to present (o/oo)
3. Ice sheet contribution to the marine isotope signal, relative to present (o/oo)
4. Deep-ocean temperature contribution to the marine isotope signal, relative to present (o/oo)
5. Atmospheric surface air temperature relative to present (degC)
6. Deep-ocean temperature relative to present (degC)
7. Eurasian ice volume relative to present (m sea level equivalent)
8. North American ice volume relative to present (m sea level equivalent)
9. Global sea level relative to present (m)
Time	Iso_tot	Iso_ice	Iso_do	Tsurf	Tdo	Ice_eas	Ice_nam	Ice_tot	X
2166.6	0.58640	0.17350	0.41290	-9.5841	-1.7954	11.977	8.6534	23.715	
2166.7	0.58240	0.17160	0.41080	-9.5702	-1.7862	11.887	8.5393	23.481	
2166.8	0.57830	0.16970	0.40860	-9.5562	-1.7767	11.790	8.4263	23.239	
2166.9	0.57440	0.16800	0.40640	-9.5204	-1.7670	11.693	8.3142	22.999	
2167.0	0.57050	0.16630	0.40420	-9.4788	-1.7573	11.610	8.2092	22.782	
2167.1	0.56670	0.16480	0.40190	-9.4463	-1.7474	11.528	8.1113	22.575	
2167.2	0.56270	0.16310	0.39960	-9.4115	-1.7374	11.449	8.0127	22.372	
2167.3	0.55870	0.16140	0.39730	-9.3822	-1.7272	11.369	7.9149	22.167	
2167.4	0.55470	0.15980	0.39490	-9.3466	-1.7170	11.280	7.8159	21.950	
2167.5	0.55070	0.15820	0.39250	-9.3106	-1.7066	11.192	7.7243	21.744	
2167.6	0.54680	0.15670	0.39010	-9.2711	-1.6963	11.105	7.6321	21.538	
2167.7	0.54280	0.15500	0.38780	-9.2349	-1.6859	11.023	7.5439	21.341	
2167.8	0.53890	0.15350	0.38540	-9.1868	-1.6756	10.936	7.4577	21.144	
2167.9	0.53510	0.15200	0.38310	-9.1335	-1.6655	10.851	7.3773	20.953	
2168.0	0.53130	0.15050	0.38080	-9.0932	-1.6554	10.764	7.3031	20.767	
2168.1	0.52750	0.14900	0.37850	-9.0404	-1.6455	10.674	7.2198	20.568	
2168.2	0.52380	0.14760	0.37620	-8.9925	-1.6358	10.590	7.1326	20.371	
2168.3	0.52020	0.14610	0.37410	-8.9311	-1.6264	10.511	7.0494	20.184	
2168.4	0.51660	0.14470	0.37190	-8.8832	-1.6171	10.432	6.9701	20.003	
2168.5	0.51310	0.14320	0.36990	-8.8275	-1.6082	10.349	6.8945	19.820	
2168.6	0.50970	0.14180	0.36790	-8.7767	-1.5995	10.262	6.8218	19.636	
2168.7	0.50630	0.14030	0.36600	-8.7232	-1.5911	10.172	6.7523	19.454	
2168.8	0.50310	0.13900	0.36410	-8.6754	-1.5830	10.085	6.6788	19.268	
2168.9	0.50000	0.13770	0.36230	-8.6187	-1.5752	10.004	6.6074	19.093	
2169.0	0.49680	0.13620	0.36060	-8.5710	-1.5678	9.9207	6.5412	18.921	
2169.1	0.49380	0.13480	0.35900	-8.5221	-1.5607	9.8369	6.4691	18.742	
2169.2	0.49100	0.13360	0.35740	-8.4730	-1.5540	9.7607	6.3956	18.570	
2169.3	0.48830	0.13230	0.35600	-8.4185	-1.5477	9.6865	6.3224	18.400	
2169.4	0.48570	0.13110	0.35460	-8.3623	-1.5419	9.6219	6.2524	18.246	
2169.5	0.48330	0.12990	0.35340	-8.3077	-1.5364	9.5551	6.1923	18.100	
2169.6	0.48110	0.12890	0.35220	-8.2482	-1.5314	9.4988	6.1254	17.958	
2169.7	0.47900	0.12780	0.35120	-8.1877	-1.5268	9.4479	6.0581	17.822	
2169.8	0.47700	0.12680	0.35020	-8.1262	-1.5227	9.3916	5.9974	17.688	
2169.9	0.47510	0.12580	0.34930	-8.0734	-1.5189	9.3326	5.9450	17.559	
2170.0	0.47330	0.12480	0.34850	-8.0237	-1.5154	9.2701	5.8914	17.426	
2170.1	0.47170	0.12390	0.34780	-7.9640	-1.5122	9.2121	5.8353	17.295	
2170.2	0.47020	0.12310	0.34710	-7.9020	-1.5093	9.1743	5.7851	17.194	
2170.3	0.46870	0.12220	0.34650	-7.8567	-1.5066	9.1349	5.7365	17.092	
2170.4	0.46730	0.12140	0.34590	-7.8113	-1.5040	9.0877	5.6913	16.986	
2170.5	0.46590	0.12050	0.34540	-7.7612	-1.5017	9.0408	5.6440	16.878	
2170.6	0.46470	0.11980	0.34490	-7.7170	-1.4994	8.9958	5.5995	16.775	
2170.7	0.46340	0.11900	0.34440	-7.6787	-1.4972	8.9571	5.5542	16.678	
2170.8	0.46220	0.11830	0.34390	-7.6425	-1.4950	8.9233	5.5120	16.591	
2170.9	0.46090	0.11760	0.34330	-7.6124	-1.4928	8.8876	5.4663	16.497	
2171.0	0.45960	0.11680	0.34280	-7.5876	-1.4904	8.8505	5.4173	16.398	
2171.1	0.45820	0.11600	0.34220	-7.5553	-1.4877	8.8125	5.3656	16.295	
2171.2	0.45690	0.11540	0.34150	-7.5326	-1.4849	8.7767	5.3186	16.200	
2171.3	0.45540	0.11460	0.34080	-7.5129	-1.4818	8.7375	5.2777	16.108	
2171.4	0.45380	0.11380	0.34000	-7.5012	-1.4784	8.6967	5.2303	16.006	
2171.5	0.45210	0.11300	0.33910	-7.4883	-1.4745	8.6527	5.1841	15.903	
2171.6	0.45040	0.11220	0.33820	-7.4698	-1.4703	8.6166	5.1312	15.800	
2171.7	0.44850	0.11140	0.33710	-7.4623	-1.4655	8.5837	5.0812	15.705	
2171.8	0.44650	0.11060	0.33590	-7.4545	-1.4603	8.5462	5.0319	15.605	
2171.9	0.44440	0.10990	0.33450	-7.4554	-1.4545	8.5086	4.9821	15.505	
2172.0	0.44210	0.10900	0.33310	-7.4594	-1.4481	8.4685	4.9341	15.403	
2172.1	0.43960	0.10820	0.33140	-7.4645	-1.4410	8.4294	4.8808	15.297	
2172.2	0.43700	0.10730	0.32970	-7.4682	-1.4333	8.3915	4.8246	15.189	
2172.3	0.43430	0.10660	0.32770	-7.4726	-1.4250	8.3534	4.7722	15.085	
2172.4	0.43140	0.10570	0.32570	-7.4844	-1.4160	8.3138	4.7198	14.979	
2172.5	0.42830	0.10480	0.32350	-7.4845	-1.4065	8.2646	4.6693	14.864	
2172.6	0.42510	0.10390	0.32120	-7.4948	-1.3965	8.2213	4.6097	14.746	
2172.7	0.42170	0.10300	0.31870	-7.5036	-1.3859	8.1741	4.5483	14.621	
2172.8	0.41820	0.10200	0.31620	-7.5084	-1.3749	8.1312	4.4819	14.495	
2172.9	0.41470	0.10110	0.31360	-7.5052	-1.3634	8.0889	4.4182	14.373	
2173.0	0.41100	0.10010	0.31090	-7.4984	-1.3516	8.0507	4.3569	14.259	
2173.1	0.40730	0.099200	0.30810	-7.4851	-1.3394	8.0212	4.2876	14.145	
2173.2	0.40350	0.098300	0.30520	-7.4673	-1.3271	7.9927	4.2188	14.033	
2173.3	0.39960	0.097300	0.30230	-7.4459	-1.3145	7.9580	4.1521	13.917	
2173.4	0.39560	0.096200	0.29940	-7.4312	-1.3016	7.9249	4.0801	13.796	
2173.5	0.39160	0.095200	0.29640	-7.4036	-1.2887	7.8833	4.0078	13.665	
2173.6	0.38750	0.094100	0.29340	-7.3787	-1.2757	7.8475	3.9382	13.544	
2173.7	0.38340	0.093000	0.29040	-7.3480	-1.2627	7.8096	3.8626	13.413	
2173.8	0.37930	0.091900	0.28740	-7.3144	-1.2497	7.7703	3.7841	13.278	
2173.9	0.37520	0.090800	0.28440	-7.2776	-1.2367	7.7288	3.7059	13.140	
2174.0	0.37120	0.089700	0.28150	-7.2255	-1.2238	7.6851	3.6224	12.994	
2174.1	0.36720	0.088700	0.27850	-7.1630	-1.2110	7.6477	3.5505	12.868	
2174.2	0.36330	0.087700	0.27560	-7.1070	-1.1983	7.6136	3.4723	12.739	
2174.3	0.35930	0.086600	0.27270	-7.0481	-1.1857	7.5769	3.3984	12.612	
2174.4	0.35540	0.085600	0.26980	-6.9830	-1.1732	7.5325	3.3212	12.472	
2174.5	0.35160	0.084600	0.26700	-6.9123	-1.1610	7.4852	3.2492	12.335	
2174.6	0.34790	0.083600	0.26430	-6.8337	-1.1489	7.4413	3.1806	12.206	
2174.7	0.34430	0.082800	0.26150	-6.7526	-1.1371	7.4081	3.1073	12.083	
2174.8	0.34090	0.082000	0.25890	-6.6689	-1.1256	7.3741	3.0460	11.973	
2174.9	0.33740	0.081100	0.25630	-6.5845	-1.1143	7.3374	2.9911	11.868	
2175.0	0.33410	0.080400	0.25370	-6.4974	-1.1031	7.2978	2.9379	11.761	
2175.1	0.33100	0.079800	0.25120	-6.4068	-1.0923	7.2552	2.8898	11.657	
2175.2	0.32790	0.079100	0.24880	-6.3145	-1.0818	7.2294	2.8518	11.584	
2175.3	0.32500	0.078500	0.24650	-6.2155	-1.0716	7.1980	2.8169	11.507	
2175.4	0.32200	0.077800	0.24420	-6.1391	-1.0616	7.1690	2.7850	11.437	
2175.5	0.31910	0.077200	0.24190	-6.0615	-1.0518	7.1406	2.7371	11.350	
2175.6	0.31620	0.076500	0.23970	-5.9882	-1.0422	7.1120	2.6838	11.255	
2175.7	0.31330	0.075800	0.23750	-5.9147	-1.0326	7.0788	2.6394	11.166	
2175.8	0.31050	0.075200	0.23530	-5.8576	-1.0231	7.0454	2.5983	11.080	
2175.9	0.30770	0.074600	0.23310	-5.7880	-1.0137	7.0063	2.5600	10.991	
2176.0	0.30490	0.074000	0.23090	-5.7273	-1.0041	6.9748	2.5183	10.907	
2176.1	0.30220	0.073500	0.22870	-5.6610	-0.99450	6.9481	2.4735	10.825	
2176.2	0.29940	0.072900	0.22650	-5.6093	-0.98470	6.9336	2.4275	10.756	
2176.3	0.29650	0.072300	0.22420	-5.5550	-0.97470	6.9099	2.3894	10.684	
2176.4	0.29350	0.071700	0.22180	-5.5102	-0.96430	6.8852	2.3461	10.606	
2176.5	0.29050	0.071100	0.21940	-5.4662	-0.95370	6.8648	2.2955	10.525	
2176.6	0.28740	0.070600	0.21680	-5.4294	-0.94270	6.8427	2.2503	10.447	
2176.7	0.28420	0.070000	0.21420	-5.3921	-0.93120	6.8191	2.2091	10.373	
2176.8	0.28090	0.069500	0.21140	-5.3629	-0.91930	6.7945	2.1645	10.293	
2176.9	0.27750	0.068900	0.20860	-5.3283	-0.90700	6.7642	2.1272	10.215	
2177.0	0.27410	0.068400	0.20570	-5.2904	-0.89420	6.7445	2.0871	10.147	
2177.1	0.27060	0.068000	0.20260	-5.2486	-0.88100	6.7239	2.0478	10.078	
2177.2	0.26700	0.067500	0.19950	-5.1978	-0.86740	6.7113	2.0077	10.017	
2177.3	0.26320	0.066900	0.19630	-5.1576	-0.85340	6.7027	1.9681	9.9616	
2177.4	0.25940	0.066400	0.19300	-5.1125	-0.83900	6.6832	1.9209	9.8850	
2177.5	0.25530	0.065800	0.18950	-5.0722	-0.82410	6.6722	1.8652	9.8082	
2177.6	0.25120	0.065200	0.18600	-5.0282	-0.80890	6.6556	1.8015	9.7159	
2177.7	0.24700	0.064500	0.18250	-4.9800	-0.79340	6.6421	1.7322	9.6207	
2177.8	0.24270	0.063900	0.17880	-4.9375	-0.77750	6.6303	1.6618	9.5262	
2177.9	0.23830	0.063200	0.17510	-4.8889	-0.76140	6.6150	1.5877	9.4235	
2178.0	0.23390	0.062500	0.17140	-4.8295	-0.74500	6.6109	1.5067	9.3255	
2178.1	0.22940	0.061900	0.16750	-4.7843	-0.72840	6.6095	1.4266	9.2317	
2178.2	0.22510	0.061400	0.16370	-4.7357	-0.71160	6.5959	1.3520	9.1304	
2178.3	0.22070	0.060900	0.15980	-4.6870	-0.69470	6.5898	1.2868	9.0483	
2178.4	0.21630	0.060400	0.15590	-4.6382	-0.67770	6.5846	1.2266	8.9731	
2178.5	0.21190	0.059900	0.15200	-4.5884	-0.66090	6.5729	1.1802	8.9063	
2178.6	0.20760	0.059500	0.14810	-4.5471	-0.64400	6.5578	1.1328	8.8344	
2178.7	0.20350	0.059200	0.14430	-4.4803	-0.62740	6.5451	1.0913	8.7721	
2178.8	0.19940	0.058900	0.14050	-4.4310	-0.61110	6.5371	1.0644	8.7321	
2178.9	0.19530	0.058400	0.13690	-4.3721	-0.59510	6.5259	1.0260	8.6749	
2179.0	0.19160	0.058300	0.13330	-4.2968	-0.57960	6.5053	1.0015	8.6231	
2179.1	0.18790	0.058000	0.12990	-4.2245	-0.56470	6.5018	0.98590	8.6011	
2179.2	0.18440	0.057800	0.12660	-4.1348	-0.55030	6.4912	0.97040	8.5712	
2179.3	0.18100	0.057600	0.12340	-4.0528	-0.53660	6.4787	0.96620	8.5520	
2179.4	0.17790	0.057500	0.12040	-3.9565	-0.52360	6.4703	0.95880	8.5338	
2179.5	0.17480	0.057200	0.11760	-3.8705	-0.51120	6.4612	0.95470	8.5186	
2179.6	0.17190	0.057000	0.11490	-3.7781	-0.49950	6.4502	0.94680	8.4968	
2179.7	0.16920	0.056800	0.11240	-3.6745	-0.48870	6.4389	0.93350	8.4685	
2179.8	0.16680	0.056700	0.11010	-3.5722	-0.47880	6.4258	0.93330	8.4533	
2179.9	0.16440	0.056400	0.10800	-3.4766	-0.46960	6.4187	0.93180	8.4434	
2180.0	0.16240	0.056300	0.10610	-3.3734	-0.46140	6.3978	0.92980	8.4170	
2180.1	0.16070	0.056300	0.10440	-3.2679	-0.45410	6.3970	0.92680	8.4127	
2180.2	0.15920	0.056200	0.10300	-3.1616	-0.44780	6.3878	0.92810	8.4037	
2180.3	0.15790	0.056100	0.10180	-3.0507	-0.44260	6.3847	0.93120	8.4036	
2180.4	0.15680	0.056000	0.10080	-2.9539	-0.43840	6.3852	0.92910	8.4017	
2180.5	0.15610	0.056000	0.10010	-2.8433	-0.43520	6.3764	0.92990	8.3926	
2180.6	0.15540	0.055800	0.099600	-2.7467	-0.43310	6.3785	0.93070	8.3958	
2180.7	0.15510	0.055800	0.099300	-2.6544	-0.43190	6.3650	0.93050	8.3802	
2180.8	0.15500	0.055700	0.099300	-2.5555	-0.43170	6.3589	0.93230	8.3752	
2180.9	0.15520	0.055700	0.099500	-2.4644	-0.43250	6.3595	0.93340	8.3771	
2181.0	0.15560	0.055700	0.099900	-2.3775	-0.43420	6.3455	0.94080	8.3695	
2181.1	0.15620	0.055800	0.10040	-2.2910	-0.43670	6.3564	0.94230	8.3837	
2181.2	0.15710	0.055900	0.10120	-2.2114	-0.44000	6.3635	0.94030	8.3896	
2181.3	0.15800	0.055900	0.10210	-2.1537	-0.44380	6.3722	0.95090	8.4118	
2181.4	0.15910	0.056000	0.10310	-2.0969	-0.44830	6.3745	0.94710	8.4100	
2181.5	0.16030	0.056000	0.10430	-2.0578	-0.45330	6.3814	0.95440	8.4264	
2181.6	0.16180	0.056300	0.10550	-2.0196	-0.45870	6.3874	0.95080	8.4292	
2181.7	0.16320	0.056400	0.10680	-1.9906	-0.46450	6.4039	0.95850	8.4571	
2181.8	0.16470	0.056500	0.10820	-1.9816	-0.47050	6.4205	0.95370	8.4706	
2181.9	0.16630	0.056700	0.10960	-1.9796	-0.47670	6.4216	0.95980	8.4789	
2182.0	0.16800	0.056900	0.11110	-1.9678	-0.48300	6.4311	0.96950	8.5009	
2182.1	0.16970	0.057200	0.11250	-1.9835	-0.48930	6.4560	0.97910	8.5407	
2182.2	0.17140	0.057400	0.11400	-1.9845	-0.49570	6.4780	0.97800	8.5647	
2182.3	0.17310	0.057600	0.11550	-1.9879	-0.50200	6.4945	0.99140	8.5991	
2182.4	0.17480	0.057900	0.11690	-2.0068	-0.50810	6.5207	0.99650	8.6350	
2182.5	0.17640	0.058200	0.11820	-2.0133	-0.51400	6.5357	1.0073	8.6647	
2182.6	0.17790	0.058400	0.11950	-2.0324	-0.51970	6.5565	1.0155	8.6980	
2182.7	0.17940	0.058600	0.12080	-2.0533	-0.52510	6.5805	1.0179	8.7285	
2182.8	0.18080	0.058900	0.12190	-2.0784	-0.53000	6.5961	1.0233	8.7527	
2182.9	0.18200	0.059100	0.12290	-2.1058	-0.53440	6.6173	1.0298	8.7844	
2183.0	0.18330	0.059500	0.12380	-2.1347	-0.53840	6.6358	1.0355	8.8123	
2183.1	0.18420	0.059600	0.12460	-2.1809	-0.54160	6.6644	1.0446	8.8556	
2183.2	0.18510	0.059900	0.12520	-2.2175	-0.54430	6.6758	1.0444	8.8684	
2183.3	0.18580	0.060100	0.12570	-2.2679	-0.54640	6.7006	1.0602	8.9152	
2183.4	0.18640	0.060400	0.12600	-2.3144	-0.54800	6.7135	1.0668	8.9376	
2183.5	0.18690	0.060700	0.12620	-2.3702	-0.54880	6.7332	1.0710	8.9651	
2183.6	0.18720	0.060900	0.12630	-2.4258	-0.54900	6.7410	1.0871	8.9926	
2183.7	0.18730	0.061100	0.12620	-2.4804	-0.54870	6.7624	1.0893	9.0197	
2183.8	0.18730	0.061300	0.12600	-2.5322	-0.54790	6.7729	1.0991	9.0431	
2183.9	0.18720	0.061500	0.12570	-2.5818	-0.54660	6.7900	1.1030	9.0672	
2184.0	0.18720	0.061900	0.12530	-2.6250	-0.54470	6.8015	1.1123	9.0911	
2184.1	0.18690	0.062200	0.12470	-2.6676	-0.54230	6.8334	1.1199	9.1365	
2184.2	0.18660	0.062500	0.12410	-2.7031	-0.53950	6.8634	1.1259	9.1780	
2184.3	0.18620	0.062900	0.12330	-2.7349	-0.53620	6.8814	1.1491	9.2254	
2184.4	0.18570	0.063300	0.12240	-2.7707	-0.53240	6.9134	1.1606	9.2754	
2184.5	0.18500	0.063500	0.12150	-2.8032	-0.52810	6.9420	1.1656	9.3140	
2184.6	0.18420	0.063800	0.12040	-2.8292	-0.52330	6.9610	1.1802	9.3526	
2184.7	0.18330	0.064200	0.11910	-2.8625	-0.51800	6.9884	1.1911	9.3967	
2184.8	0.18240	0.064600	0.11780	-2.8801	-0.51230	7.0211	1.1986	9.4430	
2184.9	0.18140	0.065000	0.11640	-2.9057	-0.50630	7.0612	1.2091	9.5012	
2185.0	0.18020	0.065200	0.11500	-2.9196	-0.49980	7.0821	1.2284	9.5474	
2185.1	0.17910	0.065700	0.11340	-2.9322	-0.49300	7.1151	1.2382	9.5966	
2185.2	0.17790	0.066100	0.11180	-2.9389	-0.48600	7.1538	1.2501	9.6547	
2185.3	0.17670	0.066600	0.11010	-2.9324	-0.47870	7.1919	1.2649	9.7156	
2185.4	0.17560	0.067200	0.10840	-2.9212	-0.47130	7.2447	1.2802	9.7939	
2185.5	0.17450	0.067800	0.10670	-2.9005	-0.46390	7.2782	1.3219	9.8804	
2185.6	0.17330	0.068300	0.10500	-2.8885	-0.45650	7.3136	1.3602	9.9652	
2185.7	0.17230	0.069000	0.10330	-2.8564	-0.44930	7.3551	1.3763	10.031	
2185.8	0.17130	0.069600	0.10170	-2.8166	-0.44230	7.3995	1.4206	10.134	
2185.9	0.17060	0.070400	0.10020	-2.7715	-0.43570	7.4407	1.4551	10.220	
2186.0	0.16990	0.071100	0.098800	-2.7232	-0.42950	7.5018	1.5003	10.343	
2186.1	0.16940	0.071900	0.097500	-2.6730	-0.42380	7.5550	1.5405	10.450	
2186.2	0.16920	0.072900	0.096300	-2.6221	-0.41870	7.6134	1.5945	10.579	
2186.3	0.16900	0.073800	0.095200	-2.5826	-0.41410	7.6828	1.6500	10.723	
2186.4	0.16910	0.074800	0.094300	-2.5428	-0.41000	7.7509	1.6940	10.852	
2186.5	0.16950	0.076000	0.093500	-2.4930	-0.40650	7.8172	1.7545	10.998	
2186.6	0.16990	0.077000	0.092900	-2.4590	-0.40370	7.9061	1.8238	11.180	
2186.7	0.17040	0.078000	0.092400	-2.4384	-0.40170	7.9804	1.8809	11.331	
2186.8	0.17130	0.079200	0.092100	-2.4106	-0.40050	8.0553	1.9302	11.474	
2186.9	0.17250	0.080400	0.092100	-2.3803	-0.40020	8.1345	1.9932	11.637	
2187.0	0.17390	0.081600	0.092300	-2.3469	-0.40110	8.2097	2.0796	11.823	
2187.1	0.17570	0.083000	0.092700	-2.3135	-0.40310	8.3022	2.1453	12.005	
2187.2	0.17780	0.084300	0.093500	-2.2799	-0.40630	8.3956	2.2186	12.197	
2187.3	0.18040	0.085900	0.094500	-2.2341	-0.41080	8.4964	2.2845	12.388	
2187.4	0.18300	0.087200	0.095800	-2.1989	-0.41640	8.6007	2.3741	12.611	
2187.5	0.18600	0.088700	0.097300	-2.1578	-0.42310	8.7049	2.4415	12.809	
2187.6	0.18940	0.090300	0.099100	-2.1139	-0.43090	8.8096	2.5177	13.017	
2187.7	0.19310	0.092000	0.10110	-2.0703	-0.43960	8.9200	2.6102	13.250	
2187.8	0.19710	0.093800	0.10330	-2.0245	-0.44920	9.0311	2.7074	13.490	
2187.9	0.20130	0.095600	0.10570	-1.9963	-0.45960	9.1546	2.8048	13.744	
2188.0	0.20590	0.097600	0.10830	-1.9485	-0.47100	9.2819	2.9000	14.000	
2188.1	0.21060	0.099500	0.11110	-1.9171	-0.48320	9.4340	3.0042	14.294	
2188.2	0.21570	0.10160	0.11410	-1.8819	-0.49630	9.5795	3.0969	14.568	
2188.3	0.22120	0.10390	0.11730	-1.8357	-0.51010	9.7360	3.2011	14.868	
2188.4	0.22660	0.10600	0.12060	-1.8176	-0.52450	9.9068	3.3141	15.194	
2188.5	0.23220	0.10810	0.12410	-1.7973	-0.53940	10.067	3.4132	15.492	
2188.6	0.23810	0.11050	0.12760	-1.7774	-0.55490	10.233	3.5177	15.803	
2188.7	0.24400	0.11270	0.13130	-1.7659	-0.57080	10.401	3.6396	16.136	
2188.8	0.25000	0.11500	0.13500	-1.7728	-0.58680	10.554	3.7691	16.461	
2188.9	0.25620	0.11750	0.13870	-1.7743	-0.60310	10.716	3.8875	16.784	
2189.0	0.26220	0.11970	0.14250	-1.8059	-0.61950	10.887	4.0191	17.133	
2189.1	0.26870	0.12230	0.14640	-1.8182	-0.63630	11.040	4.1384	17.446	
2189.2	0.27510	0.12490	0.15020	-1.8533	-0.65320	11.221	4.2770	17.813	
2189.3	0.28160	0.12750	0.15410	-1.8931	-0.67020	11.379	4.4291	18.170	
2189.4	0.28820	0.13010	0.15810	-1.9280	-0.68730	11.542	4.5813	18.532	
2189.5	0.29510	0.13310	0.16200	-1.9634	-0.70440	11.714	4.7400	18.912	
2189.6	0.30150	0.13560	0.16590	-2.0425	-0.72120	11.889	4.9224	19.323	
2189.7	0.30790	0.13820	0.16970	-2.1346	-0.73770	12.031	5.0829	19.671	
2189.8	0.31420	0.14090	0.17330	-2.2317	-0.75360	12.170	5.2601	20.035	
2189.9	0.32030	0.14340	0.17690	-2.3384	-0.76900	12.309	5.4368	20.398	
2190.0	0.32600	0.14570	0.18030	-2.4828	-0.78380	12.445	5.6064	20.749	
2190.1	0.33170	0.14810	0.18360	-2.6149	-0.79820	12.560	5.7640	21.063	
2190.2	0.33730	0.15050	0.18680	-2.7564	-0.81210	12.680	5.9282	21.390	
2190.3	0.34260	0.15280	0.18980	-2.9059	-0.82540	12.796	6.0909	21.710	
2190.4	0.34790	0.15510	0.19280	-3.0365	-0.83820	12.908	6.2390	22.009	
2190.5	0.35310	0.15750	0.19560	-3.1664	-0.85060	13.020	6.4082	22.333	
2190.6	0.35820	0.15980	0.19840	-3.2827	-0.86240	13.132	6.5862	22.666	
2190.7	0.36340	0.16240	0.20100	-3.3764	-0.87400	13.257	6.7570	23.006	
2190.8	0.36850	0.16490	0.20360	-3.4703	-0.88510	13.383	6.9392	23.361	
2190.9	0.37350	0.16750	0.20600	-3.5514	-0.89560	13.507	7.1148	23.705	
2191.0	0.37820	0.16990	0.20830	-3.6515	-0.90580	13.625	7.3201	24.077	
2191.1	0.38270	0.17210	0.21060	-3.7502	-0.91580	13.718	7.4948	24.385	
2191.2	0.38710	0.17420	0.21290	-3.8484	-0.92550	13.813	7.6670	24.693	
2191.3	0.39170	0.17660	0.21510	-3.9110	-0.93510	13.900	7.8422	24.994	
2191.4	0.39630	0.17910	0.21720	-3.9668	-0.94440	13.999	8.0363	25.331	
2191.5	0.40070	0.18140	0.21930	-4.0425	-0.95340	14.108	8.2297	25.679	
2191.6	0.40510	0.18390	0.22120	-4.0979	-0.96190	14.211	8.4083	26.002	
2191.7	0.40950	0.18640	0.22310	-4.1466	-0.97010	14.323	8.5962	26.347	
2191.8	0.41400	0.18900	0.22500	-4.1787	-0.97810	14.451	8.7725	26.697	
2191.9	0.41840	0.19180	0.22660	-4.2165	-0.98540	14.574	8.9776	27.075	
2192.0	0.42240	0.19410	0.22830	-4.2753	-0.99240	14.705	9.1764	27.455	
2192.1	0.42640	0.19660	0.22980	-4.3383	-0.99930	14.827	9.3459	27.789	
2192.2	0.43050	0.19910	0.23140	-4.3882	-1.0060	14.943	9.5259	28.129	
2192.3	0.43470	0.20180	0.23290	-4.4358	-1.0126	15.066	9.7260	28.501	
2192.4	0.43880	0.20440	0.23440	-4.4875	-1.0189	15.195	9.9311	28.886	
2192.5	0.44300	0.20720	0.23580	-4.5318	-1.0252	15.317	10.133	29.258	
2192.6	0.44740	0.21020	0.23720	-4.5674	-1.0312	15.435	10.357	29.650	
2192.7	0.45160	0.21310	0.23850	-4.6045	-1.0370	15.582	10.576	30.072	
2192.8	0.45620	0.21640	0.23980	-4.6165	-1.0428	15.722	10.793	30.482	
2192.9	0.46060	0.21950	0.24110	-4.6446	-1.0483	15.886	11.034	30.948	
2193.0	0.46450	0.22220	0.24230	-4.7046	-1.0536	16.016	11.273	31.373	
2193.1	0.46820	0.22470	0.24350	-4.7820	-1.0587	16.141	11.464	31.736	
2193.2	0.47220	0.22750	0.24470	-4.8368	-1.0637	16.254	11.645	32.074	
2193.3	0.47590	0.23010	0.24580	-4.9032	-1.0685	16.383	11.851	32.459	
2193.4	0.47960	0.23280	0.24680	-4.9626	-1.0732	16.489	12.054	32.814	
2193.5	0.48330	0.23540	0.24790	-5.0230	-1.0777	16.606	12.249	33.173	
2193.6	0.48730	0.23840	0.24890	-5.0565	-1.0823	16.715	12.454	33.535	
2193.7	0.49100	0.24110	0.24990	-5.1128	-1.0866	16.845	12.666	33.927	
2193.8	0.49500	0.24400	0.25100	-5.1300	-1.0911	16.959	12.875	34.300	
2193.9	0.49930	0.24730	0.25200	-5.1235	-1.0957	17.078	13.111	34.707	
2194.0	0.50270	0.24960	0.25310	-5.1901	-1.1003	17.206	13.371	35.153	
2194.1	0.50610	0.25190	0.25420	-5.2539	-1.1050	17.271	13.567	35.454	
2194.2	0.50950	0.25420	0.25530	-5.3005	-1.1099	17.343	13.764	35.763	
2194.3	0.51300	0.25660	0.25640	-5.3455	-1.1148	17.413	13.952	36.059	
2194.4	0.51660	0.25900	0.25760	-5.3694	-1.1199	17.499	14.141	36.376	
2194.5	0.52030	0.26150	0.25880	-5.3822	-1.1252	17.581	14.341	36.700	
2194.6	0.52420	0.26410	0.26010	-5.3824	-1.1307	17.666	14.557	37.047	
2194.7	0.52810	0.26670	0.26140	-5.3775	-1.1366	17.758	14.784	37.413	
2194.8	0.53200	0.26920	0.26280	-5.3703	-1.1427	17.850	14.998	37.765	
2194.9	0.53650	0.27220	0.26430	-5.3095	-1.1492	17.937	15.209	38.108	
2195.0	0.54000	0.27420	0.26580	-5.3286	-1.1558	18.033	15.466	38.514	
2195.1	0.54330	0.27590	0.26740	-5.3665	-1.1624	18.081	15.642	38.771	
2195.2	0.54650	0.27760	0.26890	-5.3957	-1.1692	18.117	15.807	39.002	
2195.3	0.54970	0.27920	0.27050	-5.4284	-1.1760	18.160	15.953	39.221	
2195.4	0.55300	0.28100	0.27200	-5.4420	-1.1828	18.187	16.109	39.430	
2195.5	0.55620	0.28260	0.27360	-5.4683	-1.1896	18.223	16.278	39.667	
2195.6	0.55950	0.28430	0.27520	-5.4744	-1.1964	18.241	16.445	39.878	
2195.7	0.56300	0.28620	0.27680	-5.4656	-1.2035	18.277	16.623	40.125	
